8,0,1
2,2,1
6,1,1
23,1,1
29,0,1
27,1,1
10,1,1
0,3,1
25,4,1
32,3,1
17,2,1
21,0,1
19,4,1
7,0,1
24,0,1
35,0,1
13,1,1
22,2,1
10,2,1
28,1,1
5,0,1
3,1,1
0,1,1
1,3,1
9,0,1
28,0,1
2,1,1
34,0,1
33,0,1
4,4,1
31,0,1
16,0,1
14,2,1
15,1,1
18,1,1
1,0,1
11,1,1
35,1,1
30,2,1
9,1,1
22,4,1
20,3,1
26,2,1
32,0,1
19,2,1
18,3,1
12,0,1
