0,0,4
1,0,1
1,9,1
0,4,1
0,3,2
3,12,1
0,14,1
0,2,1
1,13,1
5,10,1
2,11,1
8,2,1
5,7,1
0,1,1
1,1,2
7,12,1
4,3,2
6,0,1
3,2,1
5,3,1
4,8,1
8,6,1
2,0,1
2,12,1
3,5,2
2,2,1
1,4,1
